"Id1","Id2","McdFullName1","McdFullName2","Lv3Name1","Lv3Name2","PolyId1","PolyId2","Cou1Name1","Cou1Name2","Length"
"1016000007","1016000033","Philadelphia city","Philadelphia city","Ward 07","Ward 33",1,1,"Philadelphia","Philadelphia",2577.976279932
"0636358400","0637230400","Rayne township","South Mahoning township","","",1,1,"Indiana","Indiana",2577.94603801872
"0814635200","0816164000","McNett township","Plunketts Creek township","","",1,1,"Lycoming","Lycoming",2576.51455308375
"0032689600","1251142400","Forward township","Carroll township","","",1,1,"Allegheny","Washington",2573.01283603637
"0755492800","0757228800","North Cornwall township","South Lebanon township","","",1,1,"Lebanon","Lebanon",2572.91209587508
"1110564800","1111556800","Benson borough","Conemaugh township","","",1,1,"Somerset","Somerset",2572.26537068245
"0710036400","0710835200","Adamstown borough","Brecknock township","","",1,1,"Lancaster","Lancaster",2569.5344995539
"1170715200","1173219200","Bloss township","Hamilton township","","",1,1,"Tioga","Tioga",2566.24631272091
"0075837500","0075838400","Patterson township","Patterson Heights borough","","",1,1,"Beaver","Beaver",2565.27008578801
"0055797600","0195798400","Parker city","Parker township","","",1,1,"Armstrong","Butler",2558.99549203452
"0115944800","0117671200","Perry township","Tilden township","","",1,1,"Berks","Berks",2557.40632299196
"0653381600","0657588800","Henderson township","Sykesville borough","","",1,1,"Jefferson","Jefferson",2555.51794844478
"0117671200","1077231200","Tilden township","South Manheim township","","",1,1,"Berks","Schuylkill",2554.82664687478
"0157300800","0158265600","Springfield township","West Burlington township","","",1,1,"Bradford","Bradford",2553.20653844911
"0694150400","0698236000","La Plume township","West Abington township","","",1,1,"Lackawanna","Lackawanna",2551.93305856589
"1170715200","1171272800","Bloss township","Charleston township","","",1,1,"Tioga","Tioga",2549.69325471861
"0792475200","1312675200","Fairmount township","Forkston township","","",1,1,"Luzerne","Wyoming",2546.66586305232
"0291082400","0292110400","Caln township","East Fallowfield township","","",1,1,"Chester","Chester",2546.59797446682
"0290654400","0298410400","Birmingham township","Westtown township","","",2,1,"Chester","Chester",2546.51464852815
"0076539200","0076540000","Rochester borough","Rochester township","","",1,1,"Beaver","Beaver",2545.18744362061
"1254924000","1257128800","Midway borough","Smith township","","",1,1,"Washington","Washington",2544.27090454053
"0274308000","0350498400","Liberty township","Beech Creek borough","","",1,1,"Centre","Clinton",2542.01962043797
"0370712800","0375070400","Bloomsburg town","Montour township","","",1,1,"Columbia","Columbia",2541.76640198135
"0253820000","0257524800","Jim Thorpe borough","Summit Hill borough","","",1,1,"Carbon","Carbon",2537.97264022151
"0032760800","0037610400","Frazer township","Tarentum borough","","",1,1,"Allegheny","Allegheny",2536.27890722558
"0050741600","0052116000","Boggs township","East Franklin township","","",1,1,"Armstrong","Armstrong",2534.71636982551
"1312512800","1315523200","Falls township","Northmoreland township","","",1,1,"Wyoming","Wyoming",2533.9384819552
"0993144000","0995672800","Greenwood township","Oliver township","","",1,1,"Perry","Perry",2533.58266765528
"0855430400","0856785600","New Vernon township","Sandy Lake township","","",1,1,"Mercer","Mercer",2532.33552182258
"0434904000","0994796800","Middle Paxton township","Marysville borough","","",1,1,"Dauphin","Perry",2532.17423335024
"1016000002","1016000005","Philadelphia city","Philadelphia city","Ward 02","Ward 05",1,1,"Philadelphia","Philadelphia",2529.02494398266
"0117775200","0117932800","Tulpehocken township","Upper Tulpehocken township","","",1,1,"Berks","Berks",2528.27531712306
"1212745600","1216782400","Franklin city","Sandycreek township","","",1,2,"Venango","Venango",2527.34700064741
"0457900000","1016000003","Upper Darby township","Philadelphia city","","Ward 03",1,1,"Delaware","Philadelphia",2525.91684425025
"0791656800","0793979200","Courtdale borough","Kingston township","","",1,1,"Luzerne","Luzerne",2524.98838636066
"0917913600","0918273600","Upper Merion township","West Conshohocken borough","","",1,1,"Montgomery","Montgomery",2524.66719160341
"0290654400","0292082400","Birmingham township","East Bradford township","","",2,1,"Chester","Chester",2522.14043027252
"0376839200","0377204000","Scott township","South Centre township","","",1,1,"Columbia","Columbia",2521.85256941617
"0735306400","0736290400","Neshannock township","Pulaski township","","",1,1,"Lawrence","Lawrence",2520.17231756896
"0070468800","0077985600","Beaver borough","Vanport township","","",1,1,"Beaver","Beaver",2517.79777782898
"0931895200","0934311200","Derry township","Liberty township","","",1,1,"Montour","Montour",2515.18180512427
"0455566400","0456279200","Norwood borough","Prospect Park borough","","",1,1,"Delaware","Delaware",2514.20830230599
"0052651200","0055485600","Ford City borough","North Buffalo township","","",1,1,"Armstrong","Armstrong",2513.07153954888
"0013642400","0018713600","Huntington township","York Springs borough","","",1,1,"Adams","Adams",2512.64754615655
"0794092000","1312675200","Lake township","Forkston township","","",1,1,"Luzerne","Wyoming",2510.15560583711
"0170561600","1016000065","Bensalem township","Philadelphia city","","Ward 65",1,1,"Bucks","Philadelphia",2508.80057912561
"1016000007","1016000042","Philadelphia city","Philadelphia city","Ward 07","Ward 42",1,1,"Philadelphia","Philadelphia",2505.25554986497
"0452258400","0457924800","Edgmont township","Upper Providence township","","",1,1,"Delaware","Delaware",2504.55485603313
"0033232800","0038280000","Hampton township","West Deer township","","",1,1,"Allegheny","Allegheny",2502.02888864024
"0158098400","1154915200","Warren township","Middletown township","","",1,1,"Bradford","Susquehanna",2501.91933694774
"1052828000","1058256800","Galeton borough","West Branch township","","",1,1,"Potter","Potter",2500.01229087993
"0070082000","0073268000","Aliquippa city","Harmony township","","",1,1,"Beaver","Beaver",2496.82674079178
"0397247200","0853096800","South Shenango township","Greene township","","",1,1,"Crawford","Mercer",2496.0827146332
"1290748000","1292460800","Bolivar borough","Fairfield township","","",1,1,"Westmoreland","Westmoreland",2493.64880783934
"0776757600","0777263200","Salisbury township","South Whitehall township","","",1,1,"Lehigh","Lehigh",2491.97648463533
"0175938400","0176924800","Perkasie borough","Sellersville borough","","",1,1,"Bucks","Bucks",2491.44025213862
"0170561600","1016000058","Bensalem township","Philadelphia city","","Ward 58",1,1,"Bucks","Philadelphia",2491.21269590606
"0292169600","0917925600","East Pikeland township","Upper Providence township","","",1,1,"Chester","Montgomery",2491.09073691578
"0791804800","0794250400","Dallas borough","Lehman township","","",1,1,"Luzerne","Luzerne",2490.94617214391
"0070868000","0075837500","Brighton township","Patterson township","","",1,1,"Beaver","Beaver",2490.38702930895
"0035169600","0037927400","Mount Lebanon township","Upper St. Clair township","","",1,1,"Allegheny","Allegheny",2490.1697634455
"0912728000","0917630400","Franconia township","Telford borough","","",1,1,"Montgomery","Montgomery",2488.98501358544
"1157845600","1275187200","Union Dale borough","Mount Pleasant township","","",1,1,"Susquehanna","Wayne",2487.15000572197
"0036838800","0037927400","Scott township","Upper St. Clair township","","",1,1,"Allegheny","Allegheny",2485.81337569117
"0974391200","0978728000","Little Mahanoy township","Zerbe township","","",1,1,"Northumberland","Northumberland",2483.07336308473
"1250567200","1252329600","Bentleyville borough","Ellsworth borough","","",1,1,"Washington","Washington",2482.21538665813
"0851383200","0853790400","Clark borough","Jefferson township","","",1,1,"Mercer","Mercer",2480.39659882054
"0458696800","1016000040","Yeadon borough","Philadelphia city","","Ward 40",1,1,"Delaware","Philadelphia",2480.12910821208
"0517934400","1296843200","Upper Tyrone township","Scottdale borough","","",1,1,"Fayette","Westmoreland",2477.202885032
"0098612800","0098613600","Woodbury borough","Woodbury township","","",1,1,"Bedford","Bedford",2474.81852289764
"0914497600","0917913600","Lower Merion township","Upper Merion township","","",1,1,"Montgomery","Montgomery",2472.88049474844
"1016000030","1016000036","Philadelphia city","Philadelphia city","Ward 30","Ward 36",1,1,"Philadelphia","Philadelphia",2472.76688504853
"0974485600","1096921600","Lower Augusta township","Selinsgrove borough","","",1,1,"Northumberland","Snyder",2470.62934575242
"0198653600","0737120000","Worth township","Slippery Rock township","","",1,1,"Butler","Lawrence",2470.16658263246
"0034625600","0038351200","McKeesport city","West Mifflin borough","","",1,1,"Allegheny","Allegheny",2467.88848530518
"0371174400","0371418400","Catawissa township","Cleveland township","","",1,1,"Columbia","Columbia",2467.87809282799
"0916241600","0917924000","Pottstown borough","Upper Pottsgrove township","","",1,1,"Montgomery","Montgomery",2467.63283314889
"1091206000","1094901600","Center township","Middlecreek township","","",1,1,"Snyder","Snyder",2466.67239623849
"0130085200","0212833600","Allegheny township","Gallitzin township","","",1,1,"Blair","Cambria",2466.1657573579
"1016000018","1016000031","Philadelphia city","Philadelphia city","Ward 18","Ward 31",1,1,"Philadelphia","Philadelphia",2465.64778709533
"0174511200","1016000058","Lower Southampton township","Philadelphia city","","Ward 58",1,1,"Bucks","Philadelphia",2465.30710038351
"1312211200","1314852800","Eaton township","Mehoopany township","","",1,1,"Wyoming","Wyoming",2463.80527038578
"1114941600","1115341600","Milford township","New Centerville borough","","",1,1,"Somerset","Somerset",2463.12082629659
"0170981600","0177912800","Buckingham township","Upper Makefield township","","",1,1,"Bucks","Bucks",2459.0337526866
"0295803200","0298396800","Parkesburg borough","West Sadsbury township","","",1,1,"Chester","Chester",2458.73425871033
"0697289600","0697660100","Spring Brook township","Thornhurst township","","",1,1,"Lackawanna","Lackawanna",2456.82533091887
"1016000028","1016000038","Philadelphia city","Philadelphia city","Ward 28","Ward 38",1,1,"Philadelphia","Philadelphia",2455.16580428625
"1152902400","1154276000","Gibson township","Lenox township","","",1,1,"Susquehanna","Susquehanna",2452.07482830418
"0911584800","0916166400","Conshohocken borough","Plymouth township","","",1,1,"Montgomery","Montgomery",2444.38885699659
"0270742400","0274745600","Boggs township","Marion township","","",1,1,"Centre","Centre",2443.73045473927
"0033125600","0036838800","Green Tree borough","Scott township","","",1,1,"Allegheny","Allegheny",2443.47162192724
"1071160800","1075562400","Cass township","Norwegian township","","",1,2,"Schuylkill","Schuylkill",2443.24150010567
"0292082400","0298419200","East Bradford township","West Whiteland township","","",1,1,"Chester","Chester",2443.14665203281
"0650472800","0658656800","Beaver township","Worthville borough","","",1,1,"Jefferson","Jefferson",2443.01476344471
"1297865600","1298720800","Unity township","Youngstown borough","","",1,1,"Westmoreland","Westmoreland",2442.71551672719
"0055816000","1290089200","Parks township","Allegheny township","","",1,1,"Armstrong","Westmoreland",2441.81076042661
"0292082400","0298270400","East Bradford township","West Chester borough","","",1,1,"Chester","Chester",2441.306570599
"0070468800","0070868000","Beaver borough","Brighton township","","",1,1,"Beaver","Beaver",2438.21366026697
"0712003200","0716283200","Drumore township","Providence township","","",1,1,"Lancaster","Lancaster",2436.98418988931
"1311436000","1314261600","Clinton township","Lemon township","","",1,1,"Wyoming","Wyoming",2433.9850932566
"0555711200","0557191200","Orrstown borough","Southampton township","","",1,1,"Franklin","Franklin",2433.33202345651
"0177630400","0178396000","Telford borough","West Rockhill township","","",1,1,"Bucks","Bucks",2432.53279721502
"0215236000","0218120000","Munster township","Washington township","","",1,1,"Cambria","Cambria",2431.96751021641
"0113135200","0114268800","Greenwich township","Lenhartsville borough","","",1,1,"Berks","Berks",2430.53515135365
"0055944000","0317692800","Perry township","Toby township","","",1,1,"Armstrong","Clarion",2429.63225745105
"0033262400","0036153600","Harmar township","Plum borough","","",1,1,"Allegheny","Allegheny",2429.41704223973
"0994963200","0998164000","Miller township","Watts township","","",1,1,"Perry","Perry",2429.17793649332
"0035052800","1297727200","Monroeville borough","Trafford borough","","",1,1,"Allegheny","Westmoreland",2423.94934461678
"0391572800","0395540800","Conneaut township","North Shenango township","","",1,1,"Crawford","Crawford",2423.39924918853
"0037791200","0038518400","Turtle Creek borough","Wilkins township","","",1,1,"Allegheny","Allegheny",2423.16932524003
"1271309600","1275773600","Cherry Ridge township","Palmyra township","","",1,1,"Wayne","Wayne",2423.02424746227
"0792692800","0793779200","Foster township","Jeddo borough","","",1,1,"Luzerne","Luzerne",2422.64937883167
"0172010400","0173495200","Dublin borough","Hilltown township","","",1,1,"Bucks","Bucks",2420.07731304364
"0392150400","0398173600","East Mead township","Wayne township","","",1,1,"Crawford","Crawford",2416.19481839686
"0611728000","0615692800","Cromwell township","Orbisonia borough","","",1,1,"Huntingdon","Huntingdon",2415.40300122669
"1016000007","1016000019","Philadelphia city","Philadelphia city","Ward 07","Ward 19",1,1,"Philadelphia","Philadelphia",2414.61604952894
"1016000046","1016000051","Philadelphia city","Philadelphia city","Ward 46","Ward 51",1,1,"Philadelphia","Philadelphia",2413.91814904998
"0030072400","0032959200","Aleppo township","Glenfield borough","","",1,1,"Allegheny","Allegheny",2413.88288678901
"0034306400","0034625600","Liberty borough","McKeesport city","","",1,1,"Allegheny","Allegheny",2411.72139117519
"0314646400","0316490400","Madison township","Rimersburg borough","","",1,1,"Clarion","Clarion",2411.54525787791
"0370568800","0793643200","Benton township","Huntington township","","",1,1,"Columbia","Luzerne",2411.40980146797
"0055797600","0315945600","Parker city","Perry township","","",1,1,"Armstrong","Clarion",2410.1422240404
"0035232000","0038444000","Munhall borough","Whitaker borough","","",1,1,"Allegheny","Allegheny",2409.81561492268
"0175468800","0178095200","Northampton township","Warminster township","","",1,1,"Bucks","Bucks",2409.77909193047
"0895191200","0896172800","Mount Pocono borough","Pocono township","","",1,1,"Monroe","Monroe",2407.58957683394
"0931604800","0934815200","Cooper township","Mayberry township","","",1,1,"Montour","Montour",2399.88426067456
"1152656000","1271435200","Forest City borough","Clinton township","","",1,1,"Susquehanna","Wayne",2399.61540835267
"0252736800","0253820000","Franklin township","Jim Thorpe borough","","",1,1,"Carbon","Carbon",2399.05482707816
"0358172800","0815450400","Wayne township","Nippenose township","","",1,1,"Clinton","Lycoming",2396.76169648651
"0792688000","0793978400","Forty Fort borough","Kingston borough","","",1,1,"Luzerne","Luzerne",2396.0035161312
"0512545600","0518123200","Fayette City borough","Washington township","","",1,1,"Fayette","Fayette",2395.369448472
"1193293600","1194296000","Hartleton borough","Lewis township","","",1,1,"Union","Union",2391.99141712829
"0375488000","0376839200","North Centre township","Scott township","","",1,1,"Columbia","Columbia",2391.49033170227
"0116017600","0118118400","Pike township","Washington township","","",1,1,"Berks","Berks",2390.81727772085
"0772358400","0776757600","Emmaus borough","Salisbury township","","",1,2,"Lehigh","Lehigh",2389.93244331519
"0372738400","0976332800","Franklin township","Ralpho township","","",1,1,"Columbia","Northumberland",2386.93985585615
"0372605600","0795344800","Fishing Creek township","New Columbus borough","","",1,1,"Columbia","Luzerne",2386.30051674884
"1271105600","1276274400","Canaan township","Prompton borough","","",1,1,"Wayne","Wayne",2385.48747238713
"0072731200","0073239200","Frankfort Springs borough","Hanover township","","",1,1,"Beaver","Beaver",2383.60911368245
"0212872000","0217443200","Geistown borough","Stonycreek township","","",1,1,"Cambria","Cambria",2383.33214722962
"0036424000","0036626400","Reserve township","Ross township","","",1,1,"Allegheny","Allegheny",2379.5618075844
"0330628800","0332963200","Bigler township","Glen Hope borough","","",1,1,"Clearfield","Clearfield",2378.70924654306
"0111069600","0292344000","Caernarvon township","Elverson borough","","",1,1,"Berks","Chester",2377.33992437092
"0614724800","0617832800","Mapleton borough","Union township","","",1,1,"Huntingdon","Huntingdon",2375.91006039079
"0451816000","0456975200","Darby township","Sharon Hill borough","","",1,1,"Delaware","Delaware",2375.89280065807
"0692556000","1271435200","Fell township","Clinton township","","",1,1,"Lackawanna","Wayne",2375.32196596231
"0298410400","0298535200","Westtown township","Willistown township","","",1,1,"Chester","Chester",2374.54003186586
"0795575200","0797121600","Nuangola borough","Slocum township","","",1,1,"Luzerne","Luzerne",2372.00808780708
"1076830400","1077603200","Schuylkill township","Tamaqua borough","","",1,1,"Schuylkill","Schuylkill",2371.14259172783
"1331258400","1335511200","Chanceford township","North Hopewell township","","",1,1,"York","York",2370.955614264
"1016000004","1016000034","Philadelphia city","Philadelphia city","Ward 04","Ward 34",1,1,"Philadelphia","Philadelphia",2370.75469690291
"0915465600","0916166400","Norristown borough","Plymouth township","","",1,1,"Montgomery","Montgomery",2370.1917150961
"1071048800","1072694400","Butler township","Foster township","","",1,1,"Schuylkill","Schuylkill",2369.53309530891
"1110664000","1116573600","Black township","Rockwood borough","","",1,1,"Somerset","Somerset",2363.03419115032
"1212356800","1216901600","Emlenton borough","Scrubgrass township","","",1,1,"Venango","Venango",2361.74542507688
"0070479200","0075837500","Beaver Falls city","Patterson township","","",1,1,"Beaver","Beaver",2361.53458869687
"0255308800","1076676000","Nesquehoning borough","Rush township","","",1,1,"Carbon","Schuylkill",2357.00504984238
"1250098800","1257422400","Allenport borough","Stockdale borough","","",1,1,"Washington","Washington",2354.66871138102
"0073092000","0073557600","Greene township","Hookstown borough","","",1,1,"Beaver","Beaver",2352.35013128267
"0712103200","0718315200","East Donegal township","West Hempfield township","","",1,1,"Lancaster","Lancaster",2350.93831617704
"0770608800","0776757600","Bethlehem city","Salisbury township","","",1,2,"Lehigh","Lehigh",2349.96273132266
"1072724800","1076220000","Frailey township","Porter township","","",1,1,"Schuylkill","Schuylkill",2343.766946199
"0691386400","0697187200","Clarks Green borough","South Abington township","","",1,1,"Lackawanna","Lackawanna",2341.21441357975
"0293444800","0298396800","Highland township","West Sadsbury township","","",1,1,"Chester","Chester",2341.06917250371
"0330519200","0653381600","Bell township","Henderson township","","",1,1,"Clearfield","Jefferson",2335.69690773238
"0395646400","0397401600","Oil Creek township","Steuben township","","",1,1,"Crawford","Crawford",2335.34131986697
"0132772000","0137616000","Freedom township","Taylor township","","",1,1,"Blair","Blair",2334.93458534383
"0033542400","0038320000","Homestead borough","West Homestead borough","","",1,1,"Allegheny","Allegheny",2332.47829511956
"0070479200","0075540000","Beaver Falls city","North Sewickley township","","",1,1,"Beaver","Beaver",2332.24086550574
"0158098400","1154392800","Warren township","Little Meadows borough","","",1,1,"Bradford","Susquehanna",2332.08428747763
"0211555200","0213828800","Conemaugh township","Johnstown city","","",1,1,"Cambria","Cambria",2331.61651032388
"0718315200","1338664000","West Hempfield township","Wrightsville borough","","",1,1,"Lancaster","York",2329.96625480308
"1091206000","1093744800","Center township","Jackson township","","",1,1,"Snyder","Snyder",2329.57803932044
"0952164800","0958559200","Easton city","Wilson borough","","",1,1,"Northampton","Northampton",2329.29469561956
"0774495200","0777263200","Lower Macungie township","South Whitehall township","","",1,1,"Lehigh","Lehigh",2327.95114670788
"0298371200","0712816800","West Nottingham township","Fulton township","","",1,1,"Chester","Lancaster",2323.25400082428
"0311380800","0657833600","Clarion township","Union township","","",1,1,"Clarion","Jefferson",2320.89056100636
"1075775200","1076212800","Palo Alto borough","Port Carbon borough","","",1,1,"Schuylkill","Schuylkill",2320.1559704992
"1232292000","1236104000","Eldred township","Pittsfield township","","",1,1,"Warren","Warren",2320.14051624067
"0692950400","0695413600","Glenburn township","Newton township","","",1,1,"Lackawanna","Lackawanna",2320.00054715126
"0257524800","1077603200","Summit Hill borough","Tamaqua borough","","",1,1,"Carbon","Schuylkill",2319.54751685182
"0191315200","1216901600","Cherry Valley borough","Scrubgrass township","","",1,1,"Butler","Venango",2317.41927132379
"0851599200","0854869600","Coolspring township","Mercer borough","","",1,1,"Mercer","Mercer",2316.23756604029
"0032252000","0038518800","Edgewood borough","Wilkinsburg borough","","",1,1,"Allegheny","Allegheny",2314.02077857109
"0852536000","0858437600","Farrell city","Wheatland borough","","",1,1,"Mercer","Mercer",2312.62478779785
"1016000023","1016000042","Philadelphia city","Philadelphia city","Ward 23","Ward 42",1,1,"Philadelphia","Philadelphia",2307.36640403027
"0412168000","0994796800","East Pennsboro township","Marysville borough","","",1,1,"Cumberland","Perry",2306.93548222861
"1271105600","1271309600","Canaan township","Cherry Ridge township","","",1,1,"Wayne","Wayne",2302.19488012295
"0213308000","0217552000","Hastings borough","Susquehanna township","","",1,1,"Cambria","Cambria",2301.67018069996
"1297142400","1297225600","Smithton borough","South Huntingdon township","","",1,1,"Westmoreland","Westmoreland",2301.26549091945
"0810307200","0818531200","Armstrong township","Williamsport city","","",1,1,"Lycoming","Lycoming",2298.76289063111
"0974391200","0978268000","Little Mahanoy township","West Cameron township","","",1,1,"Northumberland","Northumberland",2296.4631388841
"0250404800","0792692800","Banks township","Foster township","","",1,1,"Carbon","Luzerne",2295.39116101311
"0154285600","0155744800","Leroy township","Overton township","","",1,1,"Bradford","Bradford",2292.75838920112
"0210940000","0214516000","Brownstown borough","Lower Yoder township","","",1,1,"Cambria","Cambria",2291.82368242491
"0973845600","1077912000","Jordan township","Upper Mahantongo township","","",1,1,"Northumberland","Schuylkill",2289.4999043929
"0295493600","0918391200","North Coventry township","West Pottsgrove township","","",1,1,"Chester","Montgomery",2285.61763791773
"0793241600","0796164800","Hanover township","Plymouth borough","","",1,1,"Luzerne","Luzerne",2284.70651159335
"0031360800","0032659200","Churchill borough","Forest Hills borough","","",1,1,"Allegheny","Allegheny",2283.22587807161
"0212568000","0217443200","Ferndale borough","Stonycreek township","","",1,1,"Cambria","Cambria",2282.54404989891
"0695088000","0697618400","Moosic borough","Taylor borough","","",1,1,"Lackawanna","Lackawanna",2278.58307000857
"0770200000","0770608800","Allentown city","Bethlehem city","","",1,1,"Lehigh","Lehigh",2274.41471416994
"1290089200","1295649600","Allegheny township","Oklahoma borough","","",1,1,"Westmoreland","Westmoreland",2274.40894964178
"0178095200","0917917600","Warminster township","Upper Moreland township","","",1,1,"Bucks","Montgomery",2273.96590369291
"0815884800","0816013600","Penn township","Picture Rocks borough","","",1,1,"Lycoming","Lycoming",2272.99873334358
"0071201600","0071587200","Center township","Conway borough","","",1,1,"Beaver","Beaver",2271.16635887918
"1016000040","1016000048","Philadelphia city","Philadelphia city","Ward 40","Ward 48",1,1,"Philadelphia","Philadelphia",2270.20646527719
"0352040800","0352829600","Dunnstable township","Gallagher township","","",1,1,"Clinton","Clinton",2261.43211776647
"0033680800","0035638400","Indiana township","O'Hara township","","",1,4,"Allegheny","Allegheny",2260.48934059582
"0070373600","0073268000","Baden borough","Harmony township","","",1,1,"Beaver","Beaver",2259.85248828759
"0191393600","0198406400","Clay township","West Sunbury borough","","",1,1,"Butler","Butler",2259.18156998342
"0690692800","0696840000","Blakely borough","Scott township","","",1,1,"Lackawanna","Lackawanna",2258.85141866101
"0075328800","0076288800","New Brighton borough","Pulaski township","","",1,1,"Beaver","Beaver",2258.30654313598
"1293120000","1297261600","Greensburg city","Southwest Greensburg borough","","",1,1,"Westmoreland","Westmoreland",2257.06508532804
"0712123200","0714689600","East Hempfield township","Manheim township","","",2,10,"Lancaster","Lancaster",2255.69235668943
"0032943200","0038351200","Glassport borough","West Mifflin borough","","",1,1,"Allegheny","Allegheny",2252.87409133012
"0170561600","0173619200","Bensalem township","Hulmeville borough","","",1,1,"Bucks","Bucks",2252.24369499564
"0910226400","0914492000","Ambler borough","Lower Gwynedd township","","",1,1,"Montgomery","Montgomery",2250.83319259161
"0213828800","0217234400","Johnstown city","Southmont borough","","",1,1,"Cambria","Cambria",2249.74771091229
"0032755200","0036941600","Franklin Park borough","Sewickley Hills borough","","",1,1,"Allegheny","Allegheny",2249.21222486555
"0952073600","0954502400","East Allen township","Lower Nazareth township","","",1,1,"Northampton","Northampton",2246.48908327213
"0891873600","0957918400","Delaware Water Gap borough","Upper Mount Bethel township","","",1,1,"Monroe","Northampton",2244.0139514383
"1271105600","1277642400","Canaan township","Texas township","","",1,1,"Wayne","Wayne",2243.00904569133
"0292169600","0296012000","East Pikeland township","Phoenixville borough","","",1,1,"Chester","Chester",2240.40523407548
"0691386400","0691388000","Clarks Green borough","Clarks Summit borough","","",1,1,"Lackawanna","Lackawanna",2239.3499894691
"1150349600","1310817600","Auburn township","Braintrim township","","",1,1,"Susquehanna","Wyoming",2237.41965077367
"1254451200","1257800800","Long Branch borough","Twilight borough","","",1,1,"Washington","Washington",2236.66687633487
"0290365600","0295360800","Avondale borough","New Garden township","","",1,1,"Chester","Chester",2235.94462864847
"0757837600","1077740000","Union township","Tremont township","","",1,1,"Lebanon","Schuylkill",2235.00580625245
"0035584000","0037216000","Oakdale borough","South Fayette township","","",1,1,"Allegheny","Allegheny",2233.35595518242
"1150271200","1152796800","Apolacon township","Friendsville borough","","",1,1,"Susquehanna","Susquehanna",2232.94578163944
"0617348800","0618110400","Spruce Creek township","Warriors Mark township","","",1,1,"Huntingdon","Huntingdon",2228.35472447113
"0130687200","0135402400","Blair township","Newry borough","","",1,1,"Blair","Blair",2228.09081475886
"0151537600","0157209600","Columbia township","South Creek township","","",1,1,"Bradford","Bradford",2227.34481383737
"0030800800","0035481600","Braddock Hills borough","North Braddock borough","","",1,1,"Allegheny","Allegheny",2224.58057586494
"0971869600","1198449600","Delaware township","White Deer township","","",1,1,"Northumberland","Union",2224.36274782549
"0114812800","0777910400","Maxatawny township","Upper Macungie township","","",1,1,"Berks","Lehigh",2222.85130503277
"0291471200","0297207200","Coatesville city","South Coatesville borough","","",1,1,"Chester","Chester",2222.10041277637
"0792475200","1131829600","Fairmount township","Davidson township","","",1,1,"Luzerne","Sullivan",2220.3287430194
"1191001600","1194297600","Buffalo township","Lewisburg borough","","",1,1,"Union","Union",2216.23896852062
"1053351200","1055728000","Hebron township","Oswayo borough","","",1,1,"Potter","Potter",2213.97721444457
"0035903200","0038518400","Penn Hills township","Wilkins township","","",1,1,"Allegheny","Allegheny",2213.17711169349
"0434560000","0438523200","Lykens township","Williams township","","",1,1,"Dauphin","Dauphin",2212.57503066466
"0414264800","0418652800","Lemoyne borough","Wormleysburg borough","","",1,1,"Cumberland","Cumberland",2212.57425409379
"1251117600","1255186400","Canton township","Mount Pleasant township","","",1,1,"Washington","Washington",2212.51615838695
"0073092000","0074918400","Greene township","Midland borough","","",1,1,"Beaver","Beaver",2212.40319179617
"0033680800","0036958400","Indiana township","Shaler township","","",1,1,"Allegheny","Allegheny",2212.35683440749
"0036340800","0037581600","Rankin borough","Swissvale borough","","",1,1,"Allegheny","Allegheny",2208.03293069964
"0513389600","1111568000","Henry Clay township","Confluence borough","","",1,1,"Fayette","Somerset",2207.51501128694
"0112438400","0114484000","Exeter township","Lower Alsace township","","",1,1,"Berks","Berks",2207.46427773139
"0771172000","0778452800","Catasauqua borough","Whitehall township","","",1,1,"Lehigh","Lehigh",2206.69604234513
"0994972000","0997796000","Millerstown borough","Tuscarora township","","",1,1,"Perry","Perry",2205.07504660003
"1152744800","1153073600","Franklin township","Great Bend township","","",1,1,"Susquehanna","Susquehanna",2204.02811993608
"0690692800","0693816000","Blakely borough","Jessup borough","","",1,1,"Lackawanna","Lackawanna",2203.32341669212
"0036535200","0036632000","Robinson township","Rosslyn Farms borough","","",1,1,"Allegheny","Allegheny",2203.03658783917
"0297920800","0716709600","Upper Oxford township","Sadsbury township","","",1,1,"Chester","Lancaster",2197.42917971981
"0810265600","0811487200","Anthony township","Cogan House township","","",1,1,"Lycoming","Lycoming",2197.24322402352
"0630303200","0632204800","Armagh borough","East Wheatfield township","","",1,1,"Indiana","Indiana",2197.15975934843
"0697289600","0793798400","Spring Brook township","Jenkins township","","",1,1,"Lackawanna","Luzerne",2196.80026219125
"0793241600","0795396000","Hanover township","Newport township","","",1,1,"Luzerne","Luzerne",2196.46710612627
"0415432000","0418380000","Newville borough","West Pennsboro township","","",1,1,"Cumberland","Cumberland",2194.69501725059
"0032689600","0033795500","Forward township","Jefferson Hills borough","","",1,1,"Allegheny","Allegheny",2193.88507820482
"0635518400","0658716800","North Mahoning township","Young township","","",1,1,"Indiana","Jefferson",2193.51849770717
"0294445600","0294448000","Londonderry township","London Grove township","","",1,1,"Chester","Chester",2191.00828409587
"0393325600","0398348000","Hayfield township","West Mead township","","",1,1,"Crawford","Crawford",2190.49911165133
"0175330400","0913312000","New Britain township","Hatfield township","","",1,1,"Bucks","Montgomery",2188.99446456083
"0110212000","0112438400","Alsace township","Exeter township","","",1,1,"Berks","Berks",2186.90635288155
"1016000005","1016000008","Philadelphia city","Philadelphia city","Ward 05","Ward 08",1,1,"Philadelphia","Philadelphia",2186.47555255881
